FIPS State and County Codes,Geographic area name,RAE Report Links,counties
36035,"Fulton County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36035&geoType=county&view=report&reportType=detailed,Fulton County
36037,"Genesee County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36037&geoType=county&view=report&reportType=detailed,Genesee County
36039,"Greene County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36039&geoType=county&view=report&reportType=detailed,Greene County
36041,"Hamilton County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36041&geoType=county&view=report&reportType=detailed,Hamilton County
36043,"Herkimer County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36043&geoType=county&view=report&reportType=detailed,Herkimer County
36045,"Jefferson County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36045&geoType=county&view=report&reportType=detailed,Jefferson County
36047,"Kings County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36047&geoType=county&view=report&reportType=detailed,Kings County
36049,"Lewis County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36049&geoType=county&view=report&reportType=detailed,Lewis County
36051,"Livingston County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36051&geoType=county&view=report&reportType=detailed,Livingston County
36053,"Madison County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36053&geoType=county&view=report&reportType=detailed,Madison County
36055,"Monroe County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36055&geoType=county&view=report&reportType=detailed,Monroe County
36057,"Montgomery County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36057&geoType=county&view=report&reportType=detailed,Montgomery County
36059,"Nassau County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36059&geoType=county&view=report&reportType=detailed,Nassau County
36061,"New York County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36061&geoType=county&view=report&reportType=detailed,New York County
36063,"Niagara County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36063&geoType=county&view=report&reportType=detailed,Niagara County
36065,"Oneida County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36065&geoType=county&view=report&reportType=detailed,Oneida County
36067,"Onondaga County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36067&geoType=county&view=report&reportType=detailed,Onondaga County
36069,"Ontario County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36069&geoType=county&view=report&reportType=detailed,Ontario County
36071,"Orange County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36071&geoType=county&view=report&reportType=detailed,Orange County
36073,"Orleans County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36073&geoType=county&view=report&reportType=detailed,Orleans County
36075,"Oswego County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36075&geoType=county&view=report&reportType=detailed,Oswego County
36077,"Otsego County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36077&geoType=county&view=report&reportType=detailed,Otsego County
36079,"Putnam County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36079&geoType=county&view=report&reportType=detailed,Putnam County
36081,"Queens County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36081&geoType=county&view=report&reportType=detailed,Queens County
36083,"Rensselaer County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36083&geoType=county&view=report&reportType=detailed,Rensselaer County
36085,"Richmond County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36085&geoType=county&view=report&reportType=detailed,Richmond County
36087,"Rockland County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36087&geoType=county&view=report&reportType=detailed,Rockland County
36089,"St. Lawrence County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36089&geoType=county&view=report&reportType=detailed,St. Lawrence County
36091,"Saratoga County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36091&geoType=county&view=report&reportType=detailed,Saratoga County
36093,"Schenectady County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36093&geoType=county&view=report&reportType=detailed,Schenectady County
36095,"Schoharie County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36095&geoType=county&view=report&reportType=detailed,Schoharie County
36097,"Schuyler County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36097&geoType=county&view=report&reportType=detailed,Schuyler County
36099,"Seneca County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36099&geoType=county&view=report&reportType=detailed,Seneca County
36101,"Steuben County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36101&geoType=county&view=report&reportType=detailed,Steuben County
36103,"Suffolk County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36103&geoType=county&view=report&reportType=detailed,Suffolk County
36105,"Sullivan County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36105&geoType=county&view=report&reportType=detailed,Sullivan County
36107,"Tioga County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36107&geoType=county&view=report&reportType=detailed,Tioga County
36109,"Tompkins County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36109&geoType=county&view=report&reportType=detailed,Tompkins County
36111,"Ulster County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36111&geoType=county&view=report&reportType=detailed,Ulster County
36113,"Warren County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36113&geoType=county&view=report&reportType=detailed,Warren County
36115,"Washington County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36115&geoType=county&view=report&reportType=detailed,Washington County
36117,"Wayne County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36117&geoType=county&view=report&reportType=detailed,Wayne County
36119,"Westchester County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36119&geoType=county&view=report&reportType=detailed,Westchester County
36121,"Wyoming County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36121&geoType=county&view=report&reportType=detailed,Wyoming County
36123,"Yates County, New York",https://cbb.census.gov/rae/#industry0=00&geoId=36123&geoType=county&view=report&reportType=detailed,Yates County
37,North Carolina,https://cbb.census.gov/rae/#industry0=00&geoId=37&geoType=state&view=report&reportType=detailed,North Carolina
37001,"Alamance County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37001&geoType=county&view=report&reportType=detailed,Alamance County
37003,"Alexander County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37003&geoType=county&view=report&reportType=detailed,Alexander County
37005,"Alleghany County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37005&geoType=county&view=report&reportType=detailed,Alleghany County
37007,"Anson County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37007&geoType=county&view=report&reportType=detailed,Anson County
37009,"Ashe County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37009&geoType=county&view=report&reportType=detailed,Ashe County
37011,"Avery County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37011&geoType=county&view=report&reportType=detailed,Avery County
37013,"Beaufort County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37013&geoType=county&view=report&reportType=detailed,Beaufort County
37015,"Bertie County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37015&geoType=county&view=report&reportType=detailed,Bertie County
37017,"Bladen County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37017&geoType=county&view=report&reportType=detailed,Bladen County
37019,"Brunswick County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37019&geoType=county&view=report&reportType=detailed,Brunswick County
37021,"Buncombe County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37021&geoType=county&view=report&reportType=detailed,Buncombe County
37023,"Burke County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37023&geoType=county&view=report&reportType=detailed,Burke County
37025,"Cabarrus County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37025&geoType=county&view=report&reportType=detailed,Cabarrus County
37027,"Caldwell County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37027&geoType=county&view=report&reportType=detailed,Caldwell County
37029,"Camden County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37029&geoType=county&view=report&reportType=detailed,Camden County
37031,"Carteret County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37031&geoType=county&view=report&reportType=detailed,Carteret County
37033,"Caswell County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37033&geoType=county&view=report&reportType=detailed,Caswell County
37035,"Catawba County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37035&geoType=county&view=report&reportType=detailed,Catawba County
37037,"Chatham County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37037&geoType=county&view=report&reportType=detailed,Chatham County
37039,"Cherokee County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37039&geoType=county&view=report&reportType=detailed,Cherokee County
37041,"Chowan County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37041&geoType=county&view=report&reportType=detailed,Chowan County
37043,"Clay County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37043&geoType=county&view=report&reportType=detailed,Clay County
37045,"Cleveland County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37045&geoType=county&view=report&reportType=detailed,Cleveland County
37047,"Columbus County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37047&geoType=county&view=report&reportType=detailed,Columbus County
37049,"Craven County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37049&geoType=county&view=report&reportType=detailed,Craven County
37051,"Cumberland County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37051&geoType=county&view=report&reportType=detailed,Cumberland County
37053,"Currituck County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37053&geoType=county&view=report&reportType=detailed,Currituck County
37055,"Dare County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37055&geoType=county&view=report&reportType=detailed,Dare County
37057,"Davidson County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37057&geoType=county&view=report&reportType=detailed,Davidson County
37059,"Davie County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37059&geoType=county&view=report&reportType=detailed,Davie County
37061,"Duplin County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37061&geoType=county&view=report&reportType=detailed,Duplin County
37063,"Durham County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37063&geoType=county&view=report&reportType=detailed,Durham County
37065,"Edgecombe County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37065&geoType=county&view=report&reportType=detailed,Edgecombe County
37067,"Forsyth County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37067&geoType=county&view=report&reportType=detailed,Forsyth County
37069,"Franklin County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37069&geoType=county&view=report&reportType=detailed,Franklin County
37071,"Gaston County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37071&geoType=county&view=report&reportType=detailed,Gaston County
37073,"Gates County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37073&geoType=county&view=report&reportType=detailed,Gates County
37075,"Graham County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37075&geoType=county&view=report&reportType=detailed,Graham County
37077,"Granville County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37077&geoType=county&view=report&reportType=detailed,Granville County
37079,"Greene County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37079&geoType=county&view=report&reportType=detailed,Greene County
37081,"Guilford County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37081&geoType=county&view=report&reportType=detailed,Guilford County
37083,"Halifax County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37083&geoType=county&view=report&reportType=detailed,Halifax County
37085,"Harnett County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37085&geoType=county&view=report&reportType=detailed,Harnett County
37087,"Haywood County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37087&geoType=county&view=report&reportType=detailed,Haywood County
37089,"Henderson County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37089&geoType=county&view=report&reportType=detailed,Henderson County
37091,"Hertford County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37091&geoType=county&view=report&reportType=detailed,Hertford County
37093,"Hoke County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37093&geoType=county&view=report&reportType=detailed,Hoke County
37095,"Hyde County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37095&geoType=county&view=report&reportType=detailed,Hyde County
37097,"Iredell County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37097&geoType=county&view=report&reportType=detailed,Iredell County
37099,"Jackson County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37099&geoType=county&view=report&reportType=detailed,Jackson County
37101,"Johnston County, North Carolina",https://cbb.census.gov/rae/#industry0=00&geoId=37101&geoType=county&view=report&reportType=detailed,Johnston County
